coso,site,channel,origen
"prisa-as_colombia-mob-display-ldb3","as","mob","amazonPrisa"
"prisa-as_colombia-mob-display-ldb4","as","mob","amazonPrisa"
"prisa-as_colombia-mob-display-ldb5","as","mob","amazonPrisa"
"prisa-as_colombia-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-as_colombia-mob-display-mldb3","as","mob","amazonPrisa"
"prisa-as_colombia-mob-display-mldb4","as","mob","amazonPrisa"
"prisa-as_colombia-mob-display-mldb5","as","mob","amazonPrisa"
"prisa-as_colombia-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-as_colombia-web-display-5","as","web","amazonPrisa"
"prisa-as_colombia-web-display-ldb1","as","web","amazonPrisa"
"prisa-as_colombia-web-display-ldb2","as","web","amazonPrisa"
"prisa-as_colombia-web-display-ldb3","as","web","amazonPrisa"
"prisa-as_colombia-web-display-ldb4","as","web","amazonPrisa"
"prisa-as_colombia-web-display-ldb5","as","web","amazonPrisa"
"prisa-as_colombia-web-display-mldb1","as","web","amazonPrisa"
"prisa-as_colombia-web-display-mldb2","as","web","amazonPrisa"
"prisa-as_colombia-web-display-mldb3","as","web","amazonPrisa"
"prisa-as_colombia-web-display-mldb4","as","web","amazonPrisa"
"prisa-as_colombia-web-display-mldb5","as","web","amazonPrisa"
"prisa-as_colombia-web-display-mpu4","as","web","amazonPrisa"
"prisa-as_colombia-web-display-sticky","as","web","amazonPrisa"
"prisa-as_economia-mob-display-ldb1","as","mob","amazonPrisa"
"prisa-as_economia-mob-display-ldb2","as","mob","amazonPrisa"
"prisa-as_economia-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-as_economia-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-as_economia-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-as_economia-mob-display-mpu2","as","mob","amazonPrisa"
"prisa-as_economia-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-as_economia-mob-display-sticky","as","mob","amazonPrisa"
"prisa-as_economia-web-display-ldb1","as","web","amazonPrisa"
"prisa-as_economia-web-display-ldb2","as","web","amazonPrisa"
"prisa-as_economia-web-display-mpu1","as","web","amazonPrisa"
"prisa-as_economia-web-display-mpu2","as","web","amazonPrisa"
"prisa-as_economia-web-display-mpu3","as","web","amazonPrisa"
"prisa-as_en-mob-display-4","as","mob","amazonPrisa"
"prisa-as_en-mob-display-5","as","mob","amazonPrisa"
"prisa-as_en-mob-display-ldb1","as","mob","amazonPrisa"
"prisa-as_en-mob-display-ldb2","as","mob","amazonPrisa"
"prisa-as_en-mob-display-ldb3","as","mob","amazonPrisa"
"prisa-as_en-mob-display-ldb4","as","mob","amazonPrisa"
"prisa-as_en-mob-display-ldb5","as","mob","amazonPrisa"
"prisa-as_en-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-as_en-mob-display-mldb3","as","mob","amazonPrisa"
"prisa-as_en-mob-display-mldb4","as","mob","amazonPrisa"
"prisa-as_en-mob-display-mldb5","as","mob","amazonPrisa"
"prisa-as_en-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-as_en-mob-display-mpu2","as","mob","amazonPrisa"
"prisa-as_en-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-as_en-mob-display-mpu4","as","mob","amazonPrisa"
"prisa-as_en-web-display-4","as","web","amazonPrisa"
"prisa-as_en-web-display-5","as","web","amazonPrisa"
"prisa-as_en-web-display-ldb2","as","web","amazonPrisa"
"prisa-as_en-web-display-ldb3","as","web","amazonPrisa"
"prisa-as_en-web-display-ldb4","as","web","amazonPrisa"
"prisa-as_en-web-display-ldb5","as","web","amazonPrisa"
"prisa-as_en-web-display-mldb1","as","web","amazonPrisa"
"prisa-as_en-web-display-mldb2","as","web","amazonPrisa"
"prisa-as_en-web-display-mldb5","as","web","amazonPrisa"
"prisa-as_en-web-display-mpu3","as","web","amazonPrisa"
"prisa-as_en-web-display-mpu4","as","web","amazonPrisa"
"prisa-as_en-web-display-mpu5","as","web","amazonPrisa"
"prisa-as_en-web-display-sticky","as","web","amazonPrisa"
"prisa-as_epik-mob-display-ldb1","as_epik","mob","amazonPrisa"
"prisa-as_epik-mob-display-ldb2","as_epik","mob","amazonPrisa"
"prisa-as_epik-mob-display-mldb2","as_epik","mob","amazonPrisa"
"prisa-as_epik-mob-display-mpu2","as_epik","mob","amazonPrisa"
"prisa-as_epik-mob-display-mpu3","as_epik","mob","amazonPrisa"
"prisa-as_epik-mob-display-mpu4","as_epik","mob","amazonPrisa"
"prisa-as_epik-mob-display-mpu5","as_epik","mob","amazonPrisa"
"prisa-as_epik-web-display-ldb1","as_epik","web","amazonPrisa"
"prisa-as_epik-web-display-ldb2","as_epik","web","amazonPrisa"
"prisa-as_epik-web-display-mldb1","as_epik","web","amazonPrisa"
"prisa-as_epik-web-display-mldb2","as_epik","web","amazonPrisa"
"prisa-as_epik-web-display-mpu1","as_epik","web","amazonPrisa"
"prisa-as_epik-web-display-mpu3","as_epik","web","amazonPrisa"
"prisa-as_epik-web-display-mpu4","as_epik","web","amazonPrisa"
"prisa-as_epik-web-display-mpu5","as_epik","web","amazonPrisa"
"prisa-as_epik-web-display-sticky","as_epik","web","amazonPrisa"
"prisa-as_futbol-mob-display-ldb1","as_futbol","mob","amazonPrisa"
"prisa-as_futbol-mob-display-ldb2","as_futbol","mob","amazonPrisa"
"prisa-as_futbol-mob-display-mpu1","as_futbol","mob","amazonPrisa"
"prisa-as_futbol-mob-display-mpu3","as_futbol","mob","amazonPrisa"
"prisa-as_futbol-mob-display-sticky","as_futbol","mob","amazonPrisa"
"prisa-as_futbol-web-display-sticky","as_futbol","web","amazonPrisa"
"prisa-as_int-web-display-ldb1","as","web","amazonPrisa"
"prisa-as_int-web-display-ldb2","as","web","amazonPrisa"
"prisa-as_int-web-display-mpu1","as","web","amazonPrisa"
"prisa-as_juegos-mob-display-ldb1","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-ldb2","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-ldb4","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-ldb5","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-mldb1","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-mldb2","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-mldb4","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-mldb5","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-mpu1","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-mpu2","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-mpu3","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-mpu4","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-mpu5","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-mob-display-sticky","as_juegos","mob","amazonPrisa"
"prisa-as_juegos-web-display-ldb1","as_juegos","web","amazonPrisa"
"prisa-as_juegos-web-display-ldb2","as_juegos","web","amazonPrisa"
"prisa-as_juegos-web-display-ldb4","as_juegos","web","amazonPrisa"
"prisa-as_juegos-web-display-ldb5","as_juegos","web","amazonPrisa"
"prisa-as_juegos-web-display-mldb1","as_juegos","web","amazonPrisa"
"prisa-as_juegos-web-display-mldb2","as_juegos","web","amazonPrisa"
"prisa-as_juegos-web-display-mldb5","as_juegos","web","amazonPrisa"
"prisa-as_juegos-web-display-mpu1","as_juegos","web","amazonPrisa"
"prisa-as_juegos-web-display-mpu2","as_juegos","web","amazonPrisa"
"prisa-as_juegos-web-display-mpu3","as_juegos","web","amazonPrisa"
"prisa-as_juegos-web-display-mpu4","as_juegos","web","amazonPrisa"
"prisa-as_juegos-web-display-mpu5","as_juegos","web","amazonPrisa"
"prisa-as_juegos-web-display-sticky","as_juegos","web","amazonPrisa"
"prisa-as_meristation-mob-display-ldb2","meristation","mob","amazonPrisa"
"prisa-as_meristation-web-display-mldb1","meristation","web","amazonPrisa"
"prisa-as_meristation-web-display-mldb2","meristation","web","amazonPrisa"
"prisa-as_mexico-mob-display-5","as","mob","amazonPrisa"
"prisa-as_mexico-mob-display-ldb2","as","mob","amazonPrisa"
"prisa-as_mexico-mob-display-ldb3","as","mob","amazonPrisa"
"prisa-as_mexico-mob-display-ldb5","as","mob","amazonPrisa"
"prisa-as_mexico-mob-display-mldb3","as","mob","amazonPrisa"
"prisa-as_mexico-mob-display-mldb5","as","mob","amazonPrisa"
"prisa-as_mexico-web-display-4","as","web","amazonPrisa"
"prisa-as_mexico-web-display-5","as","web","amazonPrisa"
"prisa-as_mexico-web-display-ldb2","as","web","amazonPrisa"
"prisa-as_mexico-web-display-ldb3","as","web","amazonPrisa"
"prisa-as_mexico-web-display-ldb5","as","web","amazonPrisa"
"prisa-as_mexico-web-display-mldb1","as","web","amazonPrisa"
"prisa-as_mexico-web-display-mldb2","as","web","amazonPrisa"
"prisa-as_mexico-web-display-mldb3","as","web","amazonPrisa"
"prisa-as_mexico-web-display-mldb5","as","web","amazonPrisa"
"prisa-as_mexico-web-display-mpu3","as","web","amazonPrisa"
"prisa-as_mexico-web-display-mpu4","as","web","amazonPrisa"
"prisa-as_mexico-web-display-sticky","as","web","amazonPrisa"
"prisa-as_motor-mob-display-mldb1","as_motor","mob","amazonPrisa"
"prisa-as_motor-mob-display-mldb2","as_motor","mob","amazonPrisa"
"prisa-as_motor-mob-display-mpu1","as_motor","mob","amazonPrisa"
"prisa-as_motor-mob-display-mpu2","as_motor","mob","amazonPrisa"
"prisa-as_motor-mob-display-mpu3","as_motor","mob","amazonPrisa"
"prisa-as_motor-mob-display-sticky","as_motor","mob","amazonPrisa"
"prisa-as_motor-web-display-ldb1","as_motor","web","amazonPrisa"
"prisa-as_motor-web-display-mpu1","as_motor","web","amazonPrisa"
"prisa-as_motor-web-display-mpu2","as_motor","web","amazonPrisa"
"prisa-as_nba-mob-display-5","as_nba","mob","amazonPrisa"
"prisa-as_nba-mob-display-ldb1","as_nba","mob","amazonPrisa"
"prisa-as_nba-mob-display-ldb2","as_nba","mob","amazonPrisa"
"prisa-as_nba-mob-display-mldb1","as_nba","mob","amazonPrisa"
"prisa-as_nba-mob-display-mldb2","as_nba","mob","amazonPrisa"
"prisa-as_nba-mob-display-mpu1","as_nba","mob","amazonPrisa"
"prisa-as_nba-mob-display-mpu2","as_nba","mob","amazonPrisa"
"prisa-as_nba-mob-display-mpu3","as_nba","mob","amazonPrisa"
"prisa-as_nba-mob-display-mpu4","as_nba","mob","amazonPrisa"
"prisa-as_nba-mob-display-mpu5","as_nba","mob","amazonPrisa"
"prisa-as_nba-mob-display-sticky","as_nba","mob","amazonPrisa"
"prisa-as_nba-web-display-5","as_nba","web","amazonPrisa"
"prisa-as_nba-web-display-ldb1","as_nba","web","amazonPrisa"
"prisa-as_nba-web-display-ldb2","as_nba","web","amazonPrisa"
"prisa-as_nba-web-display-mldb1","as_nba","web","amazonPrisa"
"prisa-as_nba-web-display-mldb2","as_nba","web","amazonPrisa"
"prisa-as_nba-web-display-mpu1","as_nba","web","amazonPrisa"
"prisa-as_nba-web-display-mpu2","as_nba","web","amazonPrisa"
"prisa-as_nba-web-display-mpu3","as_nba","web","amazonPrisa"
"prisa-as_nba-web-display-mpu4","as_nba","web","amazonPrisa"
"prisa-as_nba-web-display-mpu5","as_nba","web","amazonPrisa"
"prisa-as_nba-web-display-sticky","as_nba","web","amazonPrisa"
"prisa-as_peru-mob-display-5","as","mob","amazonPrisa"
"prisa-as_peru-mob-display-ldb1","as","mob","amazonPrisa"
"prisa-as_peru-mob-display-ldb2","as","mob","amazonPrisa"
"prisa-as_peru-mob-display-ldb3","as","mob","amazonPrisa"
"prisa-as_peru-mob-display-ldb4","as","mob","amazonPrisa"
"prisa-as_peru-mob-display-ldb5","as","mob","amazonPrisa"
"prisa-as_peru-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-as_peru-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-as_peru-mob-display-mldb3","as","mob","amazonPrisa"
"prisa-as_peru-mob-display-mldb4","as","mob","amazonPrisa"
"prisa-as_peru-mob-display-mldb5","as","mob","amazonPrisa"
"prisa-as_peru-mob-display-mpu4","as","mob","amazonPrisa"
"prisa-as_peru-web-display-5","as","web","amazonPrisa"
"prisa-as_peru-web-display-ldb1","as","web","amazonPrisa"
"prisa-as_peru-web-display-ldb2","as","web","amazonPrisa"
"prisa-as_peru-web-display-ldb3","as","web","amazonPrisa"
"prisa-as_peru-web-display-ldb4","as","web","amazonPrisa"
"prisa-as_peru-web-display-ldb5","as","web","amazonPrisa"
"prisa-as_peru-web-display-mldb1","as","web","amazonPrisa"
"prisa-as_peru-web-display-mldb2","as","web","amazonPrisa"
"prisa-as_peru-web-display-mldb3","as","web","amazonPrisa"
"prisa-as_peru-web-display-mldb4","as","web","amazonPrisa"
"prisa-as_peru-web-display-mldb5","as","web","amazonPrisa"
"prisa-as_peru-web-display-mpu3","as","web","amazonPrisa"
"prisa-as_peru-web-display-mpu4","as","web","amazonPrisa"
"prisa-as_peru-web-display-sticky","as","web","amazonPrisa"
"prisa-as_resultados-web-display-mldb1","as","web","amazonPrisa"
"prisa-as_resultados-web-display-mldb2","as","web","amazonPrisa"
"prisa-as_resultados-web-display-sticky","as","web","amazonPrisa"
"prisa-as_results-web-display-ldb1","as","web","amazonPrisa"
"prisa-as_results-web-display-ldb2","as","web","amazonPrisa"
"prisa-as_results-web-display-mpu1","as","web","amazonPrisa"
"prisa-as_sa-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-as_sa-mob-display-mpu2","as","mob","amazonPrisa"
"prisa-as_sa-mob-display-mpu5","as","mob","amazonPrisa"
"prisa-as_sa-web-display-5","as","web","amazonPrisa"
"prisa-as_sa-web-display-ldb1","as","web","amazonPrisa"
"prisa-as_sa-web-display-ldb2","as","web","amazonPrisa"
"prisa-as_sa-web-display-mpu1","as","web","amazonPrisa"
"prisa-as_sa-web-display-mpu2","as","web","amazonPrisa"
"prisa-as_sa-web-display-mpu3","as","web","amazonPrisa"
"prisa-as_sa-web-display-mpu4","as","web","amazonPrisa"
"prisa-as_sa-web-display-mpu5","as","web","amazonPrisa"
"prisa-as_sa-web-display-sticky","as","web","amazonPrisa"
"prisa-as_servicios-mob-display-ldb1","as","mob","amazonPrisa"
"prisa-as_servicios-mob-display-ldb2","as","mob","amazonPrisa"
"prisa-as_servicios-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-as_servicios-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-as_servicios-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-as_servicios-mob-display-mpu2","as","mob","amazonPrisa"
"prisa-as_servicios-mob-display-sticky","as","mob","amazonPrisa"
"prisa-as_servicios-web-display-ldb1","as","web","amazonPrisa"
"prisa-as_servicios-web-display-ldb2","as","web","amazonPrisa"
"prisa-as_servicios-web-display-mldb1","as","web","amazonPrisa"
"prisa-as_servicios-web-display-mpu1","as","web","amazonPrisa"
"prisa-as_servicios-web-display-mpu2","as","web","amazonPrisa"
"prisa-as_servicios-web-display-sticky","as","web","amazonPrisa"
"prisa-as_tikitakas-mob-display-5","as_tikitakas","mob","amazonPrisa"
"prisa-as_tikitakas-mob-display-ldb2","as_tikitakas","mob","amazonPrisa"
"prisa-as_tikitakas-web-display-5","as_tikitakas","web","amazonPrisa"
"prisa-as_tikitakas-web-display-mldb1","as_tikitakas","web","amazonPrisa"
"prisa-as_tikitakas-web-display-mldb2","as_tikitakas","web","amazonPrisa"
"prisa-as_us-mob-display-5","as","mob","amazonPrisa"
"prisa-as_us-mob-display-ldb1","as","mob","amazonPrisa"
"prisa-as_us-mob-display-ldb2","as","mob","amazonPrisa"
"prisa-as_us-mob-display-ldb3","as","mob","amazonPrisa"
"prisa-as_us-mob-display-ldb4","as","mob","amazonPrisa"
"prisa-as_us-mob-display-ldb5","as","mob","amazonPrisa"
"prisa-as_us-mob-display-mldb3","as","mob","amazonPrisa"
"prisa-as_us-web-display-5","as","web","amazonPrisa"
"prisa-as_us-web-display-ldb5","as","web","amazonPrisa"
"prisa-as_us-web-display-mldb1","as","web","amazonPrisa"
"prisa-as_us-web-display-mldb2","as","web","amazonPrisa"
"prisa-as_us-web-display-mldb3","as","web","amazonPrisa"
"prisa-as_us-web-display-mldb4","as","web","amazonPrisa"
"prisa-as_us-web-display-mldb5","as","web","amazonPrisa"
"prisa-as_us-web-display-sticky","as","web","amazonPrisa"
"prisa-as-mob-display-4","as","mob","amazonPrisa"
"prisa-as-mob-display-ldb3","as","mob","amazonPrisa"
"prisa-as-mob-display-ldb5","as","mob","amazonPrisa"
"prisa-as-mob-display-mldb3","as","mob","amazonPrisa"
"prisa-as-mob-display-mldb4","as","mob","amazonPrisa"
"prisa-as-mob-display-sticky5","as","mob","amazonPrisa"
"prisa-as-mob-display-undefined","as","mob","amazonPrisa"
"prisa-as-web-display-4","as","web","amazonPrisa"
"prisa-as-web-display-ldb3","as","web","amazonPrisa"
"prisa-as-web-display-ldb4","as","web","amazonPrisa"
"prisa-as-web-display-ldb5","as","web","amazonPrisa"
"prisa-as-web-display-mldb3","as","web","amazonPrisa"
"prisa-as-web-display-mldb4","as","web","amazonPrisa"
"prisa-as-web-display-mpu1","as","web","amazonPrisa"
"prisa-cadenadial-web-display-ldb1","cadenadial","web","amazonPrisa"
"prisa-cadenadial-web-display-ldb2","cadenadial","web","amazonPrisa"
"prisa-cadenadial-web-display-mpu1","cadenadial","web","amazonPrisa"
"prisa-cadenadial-web-display-mpu2","cadenadial","web","amazonPrisa"
"prisa-cadenadial-web-display-mpu3","cadenadial","web","amazonPrisa"
"prisa-chile_tikitakas-mob-display-mldb1","as_tikitakas","mob","amazonPrisa"
"prisa-chile_tikitakas-mob-display-mpu1","as_tikitakas","mob","amazonPrisa"
"prisa-chile-mob-display-ldb1","as","mob","amazonPrisa"
"prisa-chile-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-chile-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-chile-mob-display-mldb3","as","mob","amazonPrisa"
"prisa-chile-mob-display-mldb4","as","mob","amazonPrisa"
"prisa-chile-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-chile-mob-display-mpu2","as","mob","amazonPrisa"
"prisa-chile-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-chile-mob-display-mpu4","as","mob","amazonPrisa"
"prisa-chile-mob-display-mpu5","as","mob","amazonPrisa"
"prisa-chile-mob-display-sticky","as","mob","amazonPrisa"
"prisa-chile-web-display-ldb1","as","web","amazonPrisa"
"prisa-chile-web-display-mpu1","as","web","amazonPrisa"
"prisa-colombia_tikitakas-mob-display-mldb1","as_tikitakas","mob","amazonPrisa"
"prisa-colombia_tikitakas-mob-display-mpu1","as_tikitakas","mob","amazonPrisa"
"prisa-colombia_tikitakas-mob-display-sticky","as_tikitakas","mob","amazonPrisa"
"prisa-colombia-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-colombia-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-colombia-mob-display-mldb4","as","mob","amazonPrisa"
"prisa-colombia-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-colombia-mob-display-mpu2","as","mob","amazonPrisa"
"prisa-colombia-mob-display-sticky","as","mob","amazonPrisa"
"prisa-colombia-web-display-ldb1","as","web","amazonPrisa"
"prisa-colombia-web-display-ldb2","as","web","amazonPrisa"
"prisa-colombia-web-display-mpu1","as","web","amazonPrisa"
"prisa-elpais_babelia-web-display-ldb1","elpais_babelia","web","amazonPrisa"
"prisa-elpais_babelia-web-display-mpu1","elpais_babelia","web","amazonPrisa"
"prisa-elpais_babelia-web-display-mpu2","elpais_babelia","web","amazonPrisa"
"prisa-elpais_economia-mob-display-mldb1","elpais_finanzas_economia","mob","amazonPrisa"
"prisa-elpais_economia-mob-display-mpu1","elpais_finanzas_economia","mob","amazonPrisa"
"prisa-elpais_economia-mob-display-mpu2","elpais_finanzas_economia","mob","amazonPrisa"
"prisa-elpais_economia-mob-display-mpu3","elpais_finanzas_economia","mob","amazonPrisa"
"prisa-elpais_economia-mob-display-sticky5","elpais_finanzas_economia","mob","amazonPrisa"
"prisa-elpais_economia-web-display-ldb1","elpais_finanzas_economia","web","amazonPrisa"
"prisa-elpais_economia-web-display-mpu1","elpais_finanzas_economia","web","amazonPrisa"
"prisa-elpais_economia-web-display-mpu2","elpais_finanzas_economia","web","amazonPrisa"
"prisa-elpais_economia-web-display-mpu3","elpais_finanzas_economia","web","amazonPrisa"
"prisa-elpais_elcomidista-web-display-ldb1","elpais_comidista","web","amazonPrisa"
"prisa-elpais_elcomidista-web-display-mpu1","elpais_comidista","web","amazonPrisa"
"prisa-elpais_elcomidista-web-display-mpu2","elpais_comidista","web","amazonPrisa"
"prisa-elpais-mob-display-mldb1","elpais","mob","amazonPrisa"
"prisa-elpais-mob-display-mldb3","elpais","mob","amazonPrisa"
"prisa-elpais-mob-display-mpu1","elpais","mob","amazonPrisa"
"prisa-elpais-mob-display-mpu2","elpais","mob","amazonPrisa"
"prisa-elpais-mob-display-sticky","elpais","mob","amazonPrisa"
"prisa-elpais-mob-display-sticky5","elpais","mob","amazonPrisa"
"prisa-elpais-web-display-ldb1","elpais","web","amazonPrisa"
"prisa-elpais-web-display-ldb2","elpais","web","amazonPrisa"
"prisa-elpais-web-display-ldb3","elpais","web","amazonPrisa"
"prisa-elpais-web-display-mpu1","elpais","web","amazonPrisa"
"prisa-elpais-web-display-mpu2","elpais","web","amazonPrisa"
"prisa-elpais-web-display-mpu3","elpais","web","amazonPrisa"
"prisa-elpais-web-display-mpu4","elpais","web","amazonPrisa"
"prisa-elpais-web-display-mpu5","elpais","web","amazonPrisa"
"prisa-elpais-web-display-sticky5","elpais","web","amazonPrisa"
"prisa-en-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-en-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-en-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-en-mob-display-mpu2","as","mob","amazonPrisa"
"prisa-en-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-en-mob-display-mpu4","as","mob","amazonPrisa"
"prisa-en-mob-display-sticky","as","mob","amazonPrisa"
"prisa-en-web-display-ldb1","as","web","amazonPrisa"
"prisa-en-web-display-mpu1","as","web","amazonPrisa"
"prisa-en-web-display-mpu2","as","web","amazonPrisa"
"prisa-en-web-display-mpu3","as","web","amazonPrisa"
"prisa-en-web-display-sticky","as","web","amazonPrisa"
"prisa-huffingtonpost_ciencia-mob-display-mldb1","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_ciencia-mob-display-mpu1","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_ciencia-mob-display-mpu2","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_ciencia-mob-display-mpu3","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_ciencia-web-display-ldb1","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_ciencia-web-display-ldb2","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_ciencia-web-display-ldb3","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_ciencia-web-display-mpu1","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_ciencia-web-display-mpu2","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_ciencia-web-display-mpu3","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_ciencia-web-display-mpu4","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_ciencia-web-display-mpu5","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_economia-mob-display-ldb1","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_economia-mob-display-ldb2","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_economia-mob-display-ldb3","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_economia-mob-display-mldb1","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_economia-mob-display-mpu1","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_economia-mob-display-mpu3","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_economia-mob-display-mpu4","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_economia-mob-display-mpu5","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_economia-mob-display-sticky","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost_economia-web-display-ldb2","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_economia-web-display-ldb3","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_economia-web-display-mpu1","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_economia-web-display-mpu2","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_economia-web-display-mpu3","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_economia-web-display-mpu4","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost_economia-web-display-mpu5","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost-mob-display-ldb1","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost-mob-display-ldb2","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost-mob-display-ldb3","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost-mob-display-mpu3","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost-mob-display-mpu4","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost-mob-display-mpu5","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost-web-display-ldb1","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost-web-display-ldb2","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost-web-display-ldb3","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost-web-display-mldb1","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost-web-display-mpu1","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost-web-display-mpu2","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost-web-display-mpu3","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost-web-display-mpu4","huffingtonpost","web","amazonPrisa"
"prisa-huffingtonpost-web-display-mpu5","huffingtonpost","web","amazonPrisa"
"prisa-los40-mob-display-mldb1","los40","mob","amazonPrisa"
"prisa-los40-mob-display-mldb2","los40","mob","amazonPrisa"
"prisa-los40-mob-display-mpu1","los40","mob","amazonPrisa"
"prisa-los40-mob-display-mpu3","los40","mob","amazonPrisa"
"prisa-los40-mob-display-mpu4","los40","mob","amazonPrisa"
"prisa-los40-mob-display-mpu5","los40","mob","amazonPrisa"
"prisa-los40-web-display-ldb1","los40","web","amazonPrisa"
"prisa-los40-web-display-ldb2","los40","web","amazonPrisa"
"prisa-los40-web-display-ldb3","los40","web","amazonPrisa"
"prisa-los40-web-display-ldb4","los40","web","amazonPrisa"
"prisa-los40-web-display-ldb5","los40","web","amazonPrisa"
"prisa-los40-web-display-mpu1","los40","web","amazonPrisa"
"prisa-los40-web-display-mpu2","los40","web","amazonPrisa"
"prisa-los40-web-display-mpu3","los40","web","amazonPrisa"
"prisa-mexico_tikitakas-web-display-ldb1","as_tikitakas","web","amazonPrisa"
"prisa-mexico_tikitakas-web-display-mpu1","as_tikitakas","web","amazonPrisa"
"prisa-mexico-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-mexico-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-mexico-mob-display-mldb3","as","mob","amazonPrisa"
"prisa-mexico-mob-display-mldb5","as","mob","amazonPrisa"
"prisa-mexico-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-mexico-mob-display-mpu2","as","mob","amazonPrisa"
