coso	site	channel	format	origen
mundodeportivo_web_md-mega21	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega22	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega23	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega24	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega25	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega26	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega27	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega28	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega29	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega3	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega30	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega4	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega5	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega6	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega7	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega8	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-mega9	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-modulo1	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-modulo10	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-modulo11	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-modulo12	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-modulo2	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-modulo3	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-modulo4	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-modulo5	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-modulo6	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-modulo7	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-modulo8	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-modulo9	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-null	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-pan	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-patrocinio-especial	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba1	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba10	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba100	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba101	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba102	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba103	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba104	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba105	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba106	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba107	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba108	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba109	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba11	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba110	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba111	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba112	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba113	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba114	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba115	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba116	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba117	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba118	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba119	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba12	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba120	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba121	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba122	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba13	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba14	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba15	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba16	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba17	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba18	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba19	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba2	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba20	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba21	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba22	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba23	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba24	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba25	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba26	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba27	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba28	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba29	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba3	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba30	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba31	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba32	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba33	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba34	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba35	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba36	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba37	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba38	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba39	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba4	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba40	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba41	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba42	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba43	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba44	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba45	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba46	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba47	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba48	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba49	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba5	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba50	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba51	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba52	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba53	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba54	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba55	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba56	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba57	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba58	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba59	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba6	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba60	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba61	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba62	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba63	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba64	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba65	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba66	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba67	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba68	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba69	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba7	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba70	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba71	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba72	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba73	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba74	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba75	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba76	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba77	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba78	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba79	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba8	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba80	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba81	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba82	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba83	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba84	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba85	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba86	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba87	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba88	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba89	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba9	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba90	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba91	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba92	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba93	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba94	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba95	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba96	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba97	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba98	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba99	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba-galeria	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-roba-video	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-skyl-inpage	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-skyr-inpage	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-triplepack-cen-1	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-triplepack-der-1	mundodeportivo		display	criteoSubid
mundodeportivo_web_md-triplepack-izq-1	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-cintillo-noticia	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega1	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega10	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega11	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega12	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega13	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega14	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega15	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega16	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega17	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega18	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega19	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega2	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega20	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega21	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega3	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega4	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega5	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega6	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega7	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega8	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-mega9	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-modulo1	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-modulo2	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-modulo3	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-modulo4	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-modulo5	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-modulo6	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-null	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-pan	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-patrocinio-especial	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba1	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba10	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba100	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba101	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba11	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba111	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba12	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba128	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba13	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba14	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba145	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba15	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba157	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba158	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba16	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba17	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba18	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba19	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba2	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba20	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba21	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba22	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba23	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba24	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba25	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba26	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba27	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba28	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba29	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba3	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba30	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba31	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba32	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba33	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba34	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba35	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba36	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba37	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba38	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba39	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba4	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba40	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba41	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba42	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba43	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba44	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba45	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba46	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba47	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba48	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba49	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba5	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba50	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba51	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba52	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba53	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba54	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba55	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba56	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba57	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba58	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba59	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba6	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba60	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba61	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba62	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba63	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba64	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba65	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba66	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba67	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba68	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba69	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba7	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba70	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba71	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba72	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba73	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba74	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba75	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba76	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba77	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba78	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba79	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba8	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba80	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba81	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba82	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba83	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba84	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba85	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba86	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba87	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba88	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba89	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba9	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba90	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba91	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba92	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba93	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba94	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba95	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba96	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba97	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba98	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba99	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba-galeria	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba-mobile	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-roba-video	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-triplepack-der-1	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-triplepack-der-2	mundodeportivo		display	criteoSubid
mundodeportivo_web_xs-triplepack-izq-1	mundodeportivo		display	criteoSubid
nacional-megabanner	sin identificar		display	criteoSubid
nacional-megabanner_local	sin identificar		display	criteoSubid
nacional-robapaginas	sin identificar		display	criteoSubid
nacional-robapaginas_cuatro_local	sin identificar		display	criteoSubid
nacional-robapaginas_dos_local	sin identificar		display	criteoSubid
nacional-robapaginas_local	sin identificar		display	criteoSubid
nacional-robapaginas_tres_local	sin identificar		display	criteoSubid
NaN-mega3	sin identificar		display	criteoSubid
NaN-mega4	sin identificar		display	criteoSubid
NaN-mega5	sin identificar		display	criteoSubid
NaN-modulo2	sin identificar		display	criteoSubid
NaN-modulo3	sin identificar		display	criteoSubid
NaN-roba3	sin identificar		display	criteoSubid
NaN-roba4	sin identificar		display	criteoSubid
NaN-roba5	sin identificar		display	criteoSubid
NaN-roba6	sin identificar		display	criteoSubid
no_publi-megabanner	sin identificar		display	criteoSubid
no_publi-megabanner_dos	sin identificar		display	criteoSubid
no_publi-robapaginas	sin identificar		display	criteoSubid
no_publi-robapaginas_dos	sin identificar		display	criteoSubid
no_publi-robapaginas_tres	sin identificar		display	criteoSubid
nopubli-megabanner	sin identificar		display	criteoSubid
nopubli-megabanner_dos	sin identificar		display	criteoSubid
nopubli-robapaginas	sin identificar		display	criteoSubid
nopubli-robapaginas_dos	sin identificar		display	criteoSubid
nopubli-robapaginas_dos_local	sin identificar		display	criteoSubid
nopubli-robapaginas_local	sin identificar		display	criteoSubid
nopubli-skyscraper_der	sin identificar		display	criteoSubid
nopubli-skyscraper_izq	sin identificar		display	criteoSubid
norte_de_castilla-outstream	elnortedecastilla		outstream	criteoSubid
portada-megabanner	sin identificar		display	criteoSubid
portada-megabanner_dos	sin identificar		display	criteoSubid
portada-robapaginas	sin identificar		display	criteoSubid
portada-robapaginas_dos	sin identificar		display	criteoSubid
portada-robapaginas_tres	sin identificar		display	criteoSubid
portada-skyscraper_der	sin identificar		display	criteoSubid
portada-skyscraper_izq	sin identificar		display	criteoSubid
radiole_mob-5	radiole		display	criteoSubid
radiole_mob-mldb1	radiole		display	criteoSubid
radiole_mob-mldb2	radiole		display	criteoSubid
radiole_mob-mpu1	radiole		display	criteoSubid
radiole_mob-mpu2	radiole		display	criteoSubid
radiole_mob-mpu3	radiole		display	criteoSubid
radiole_mob-sticky	radiole		display	criteoSubid
radiole_mob-sticky5	radiole		display	criteoSubid
radiole_web-ldb1	radiole		display	criteoSubid
radiole_web-ldb2	radiole		display	criteoSubid
radiole_web-mpu1	radiole		display	criteoSubid
radiole_web-mpu2	radiole		display	criteoSubid
radiole_web-mpu3	radiole		display	criteoSubid
radiole_web-sticky	radiole		display	criteoSubid
Remnant	sin identificar		display	criteoSubid
sin-megabanner	sin identificar		display	criteoSubid
sinpubli-megabanner	sin identificar		display	criteoSubid
sinpubli-megabanner_dos	sin identificar		display	criteoSubid
sinpubli-megabanner_tres	sin identificar		display	criteoSubid
sinpubli-robapaginas	sin identificar		display	criteoSubid
sinpubli-robapaginas_cuatro	sin identificar		display	criteoSubid
sinpubli-robapaginas_dos	sin identificar		display	criteoSubid
sinpubli-robapaginas_tres	sin identificar		display	criteoSubid
sinpubli-skyscraper_der	sin identificar		display	criteoSubid
sinpubli-skyscraper_izq	sin identificar		display	criteoSubid
sin-robapaginas	sin identificar		display	criteoSubid
sin-robapaginas_dos_local	sin identificar		display	criteoSubid
sin-robapaginas_local	sin identificar		display	criteoSubid
smoda_mob-5	elpais_smoda		display	criteoSubid
smoda_mob-ldb1	elpais_smoda		display	criteoSubid
smoda_mob-ldb2	elpais_smoda		display	criteoSubid
smoda_mob-mldb1	elpais_smoda		display	criteoSubid
smoda_mob-mldb2	elpais_smoda		display	criteoSubid
smoda_mob-mpu1	elpais_smoda		display	criteoSubid
smoda_mob-mpu2	elpais_smoda		display	criteoSubid
smoda_mob-mpu3	elpais_smoda		display	criteoSubid
smoda_mob-sticky	elpais_smoda		display	criteoSubid
smoda_mob-sticky5	elpais_smoda		display	criteoSubid
smoda_web-15	elpais_smoda		display	criteoSubid
smoda_web-25	elpais_smoda		display	criteoSubid
smoda_web-35	elpais_smoda		display	criteoSubid
smoda_web-5	elpais_smoda		display	criteoSubid
smoda_web-ldb1	elpais_smoda		display	criteoSubid
smoda_web-ldb2	elpais_smoda		display	criteoSubid
smoda_web-mldb1	elpais_smoda		display	criteoSubid
smoda_web-mldb2	elpais_smoda		display	criteoSubid
smoda_web-mpu1	elpais_smoda		display	criteoSubid
smoda_web-mpu2	elpais_smoda		display	criteoSubid
smoda_web-mpu3	elpais_smoda		display	criteoSubid
smoda_web-sticky	elpais_smoda		display	criteoSubid
smoda_web-sticky5	elpais_smoda		display	criteoSubid
test%20cmv%20cmv%20key=pruebas%3dluis%203-megabanner	elbierzonoticias		display	criteoSubid
test%20cmv%20cmv%20key=pruebas%3dluis%203-robapaginas	elbierzonoticias		display	criteoSubid
test%20cmv%20cmv%20key=pruebas%3dluis%203-robapaginas_cuatro_local	elbierzonoticias		display	criteoSubid
test%20cmv%20cmv%20key=pruebas%3dluis%203-robapaginas_dos_local	elbierzonoticias		display	criteoSubid
test%20cmv%20cmv%20key=pruebas%3dluis%203-robapaginas_local	elbierzonoticias		display	criteoSubid
test%20cmv%20cmv%20key=pruebas%3dluis%203-robapaginas_tres_local	elbierzonoticias		display	criteoSubid
testcm-megabanner	sin identificar		display	criteoSubid
testcm-robapaginas	sin identificar		display	criteoSubid
testcm-robapaginas_dos	sin identificar		display	criteoSubid
testcm-skyscraper_der	sin identificar		display	criteoSubid
testcm-skyscraper_izq	sin identificar		display	criteoSubid
testcmvias-megabanner	sin identificar		display	criteoSubid
testcmvias-robapaginas	sin identificar		display	criteoSubid
testcmvias-robapaginas_dos	sin identificar		display	criteoSubid
testcmvias-skyscraper_der	sin identificar		display	criteoSubid
testcmvias-skyscraper_izq	sin identificar		display	criteoSubid
testcmv-megabanner	sin identificar		display	criteoSubid
testcmv-megabanner_cinco	sin identificar		display	criteoSubid
testcmv-megabanner_cinco_local	sin identificar		display	criteoSubid
testcmv-megabanner_cuatro	sin identificar		display	criteoSubid
testcmv-megabanner_cuatro_local	sin identificar		display	criteoSubid
testcmv-megabanner_dos	sin identificar		display	criteoSubid
testcmv-megabanner_dos_local	sin identificar		display	criteoSubid
testcmv-megabanner_local	sin identificar		display	criteoSubid
testcmv-megabanner_tres	sin identificar		display	criteoSubid
testcmv-megabanner_tres_local	sin identificar		display	criteoSubid
testcmv-robapaginas	sin identificar		display	criteoSubid
testcmv-robapaginas_cinco	sin identificar		display	criteoSubid
testcmv-robapaginas_cinco_local	sin identificar		display	criteoSubid
testcmv-robapaginas_cuatro	sin identificar		display	criteoSubid
testcmv-robapaginas_cuatro_local	sin identificar		display	criteoSubid
testcmv-robapaginas_diez	sin identificar		display	criteoSubid
testcmv-robapaginas_diez_local	sin identificar		display	criteoSubid
testcmv-robapaginas_dos	sin identificar		display	criteoSubid
testcmv-robapaginas_dos_local	sin identificar		display	criteoSubid
testcmv-robapaginas_local	sin identificar		display	criteoSubid
testcmv-robapaginas_nueve	sin identificar		display	criteoSubid
testcmv-robapaginas_nueve_local	sin identificar		display	criteoSubid
testcmv-robapaginas_ocho	sin identificar		display	criteoSubid
testcmv-robapaginas_ocho_local	sin identificar		display	criteoSubid
testcmv-robapaginas_seis	sin identificar		display	criteoSubid
testcmv-robapaginas_seis_local	sin identificar		display	criteoSubid
